,Unnamed: 0,underlying,type,expiration,quotedate,strike,bid,ask,volume,bs,garch,gp
22404,22404,SPXW,call,2019-12-30,2019-12-11,3225.0,2.5,2.6,800,14.045721418347966,6.552272827725808,12.834301109351408
22405,22405,SPXW,call,2019-12-30,2019-12-11,3230.0,1.95,2.1,20,12.9753921593732,5.838081819852337,12.54260145987263
22406,22406,SPXW,call,2019-12-30,2019-12-11,3245.0,1.0,1.15,14,10.147355677943438,5.06405553208573,9.587192614002715
22407,22407,SPXW,call,2019-12-30,2019-12-11,3250.0,0.8,0.95,20,9.323720482995668,4.102490979250947,8.425162533840345
22408,22408,SPXW,call,2019-12-30,2019-12-11,3260.0,0.55,0.65,20,7.839456353774949,3.3934193910972206,7.318531528828898
22409,22409,SPXW,call,2019-12-30,2019-12-11,3375.0,0.0,0.15,14566,0.7150240796901457,0.03262600917337141,0.9345098870328864
22410,22410,SPXW,put,2019-12-31,2019-12-11,1900.0,0.0,0.1,60,0.0,0.0,0.0
22411,22411,SPXW,put,2019-12-31,2019-12-11,1925.0,0.0,0.1,6,0.0,0.0,0.0
22412,22412,SPXW,put,2019-12-31,2019-12-11,1950.0,0.0,0.15,50,0.0,0.0,0.0
22413,22413,SPXW,put,2019-12-31,2019-12-11,2025.0,0.05,0.15,10,0.0,0.0,0.0
22414,22414,SPXW,put,2019-12-31,2019-12-11,2050.0,0.05,0.15,15,0.0,0.0,0.0
22415,22415,SPXW,put,2019-12-31,2019-12-11,2275.0,0.15,0.25,10000,0.0,0.0,0.0
22416,22416,SPXW,put,2019-12-31,2019-12-11,2375.0,0.25,0.35,33,9.279554488601881e-14,0.0,0.0
22417,22417,SPXW,put,2019-12-31,2019-12-11,2400.0,0.3,0.4,2000,-1.6663117768718262e-14,0.0,0.0
22418,22418,SPXW,put,2019-12-31,2019-12-11,2425.0,0.35,0.45,10,7.86933605566194e-14,0.0,0.0
22419,22419,SPXW,put,2019-12-31,2019-12-11,2475.0,0.4,0.5,10000,3.3502953408702166e-11,0.0,0.0
22420,22420,SPXW,put,2019-12-31,2019-12-11,2550.0,0.55,0.65,41,1.1551393212129864e-08,0.0,0.0
22421,22421,SPXW,put,2019-12-31,2019-12-11,2600.0,0.7,0.8,253,3.529577140663765e-07,0.0,0.0
22422,22422,SPXW,put,2019-12-31,2019-12-11,2615.0,0.75,0.85,17,9.179439454304924e-07,0.0,0.0
22423,22423,SPXW,put,2019-12-31,2019-12-11,2620.0,0.75,0.9,350,1.2535679247235214e-06,0.0,0.0
22424,22424,SPXW,put,2019-12-31,2019-12-11,2650.0,0.9,1.0,100,7.567342860254284e-06,0.0,0.0
22425,22425,SPXW,put,2019-12-31,2019-12-11,2730.0,1.3,1.45,5,0.0005150182037992,0.022204117993142664,0.0074041461678878
22426,22426,SPXW,put,2019-12-31,2019-12-11,2740.0,1.4,1.5,7,0.0008254938926042,0.20890137908453707,0.0
22427,22427,SPXW,put,2019-12-31,2019-12-11,2750.0,1.45,1.6,20,0.0013075370448813,0.0,0.012588923494608
22428,22428,SPXW,put,2019-12-31,2019-12-11,2760.0,1.55,1.65,23,0.0020469689024249,0.0,0.0165728906155951
22429,22429,SPXW,put,2019-12-31,2019-12-11,2765.0,1.6,1.7,6,0.0025500872118137,0.05117981239479285,0.0240387773663372
22430,22430,SPXW,put,2019-12-31,2019-12-11,2770.0,1.6,1.75,128,0.0031677694765773,0.0,0.0017387874075667
22431,22431,SPXW,put,2019-12-31,2019-12-11,2775.0,1.65,1.8,101,0.003923876353408,0.0,0.0160317672916415
22432,22432,SPXW,put,2019-12-31,2019-12-11,2780.0,1.7,1.85,21,0.0048467287180246,0.01161787825276675,0.0163498259316597
22433,22433,SPXW,put,2019-12-31,2019-12-11,2800.0,1.95,2.05,65,0.0109715350354488,0.0,0.0274516718089372
22434,22434,SPXW,put,2019-12-31,2019-12-11,2805.0,2.0,2.1,6,0.0133655056083112,0.05437817092218416,0.0356770553547514
22435,22435,SPXW,put,2019-12-31,2019-12-11,2815.0,2.1,2.25,76,0.0196741581811594,0.00028501893323158934,0.0433298940134087
22436,22436,SPXW,put,2019-12-31,2019-12-11,2820.0,2.15,2.3,141,0.0237741884035256,0.11087844609267178,0.0723855094872426
22437,22437,SPXW,put,2019-12-31,2019-12-11,2825.0,2.25,2.35,11,0.0286525001731625,0.036889328299977875,0.0706429053466195
22438,22438,SPXW,put,2019-12-31,2019-12-11,2830.0,2.3,2.45,17,0.0344409411949868,0.0,0.0934688035319841
22439,22439,SPXW,put,2019-12-31,2019-12-11,2845.0,2.55,2.7,13,0.0588884703942005,0.04290813555066984,0.1516291746042198
22440,22440,SPXW,put,2019-12-31,2019-12-11,2850.0,2.65,2.8,4990,0.0700566305386871,0.24890913473834891,0.1242380811574152
22441,22441,SPXW,put,2019-12-31,2019-12-11,2855.0,2.75,2.85,7,0.0831315372498,0.047870958709525964,0.1384654592719246
22442,22442,SPXW,call,2019-12-31,2019-12-11,2870.0,276.5,279.1,12,274.1482185093005,272.6740769293837,272.2457084552255
22443,22443,SPXW,put,2019-12-31,2019-12-11,2870.0,3.0,3.2,18,0.1368311928517691,0.11380083393190439,0.2470720238976141
22444,22444,SPXW,put,2019-12-31,2019-12-11,2875.0,3.1,3.3,24,0.1607593114957914,0.49934071036915434,0.2874328172273138
22445,22445,SPXW,put,2019-12-31,2019-12-11,2890.0,3.5,3.7,28,0.2569337318718254,0.608981847335927,0.4185963926088383
22446,22446,SPXW,call,2019-12-31,2019-12-11,2900.0,246.3,249.9,47,244.3833340391302,241.67172445415628,242.65719821394055
22447,22447,SPXW,put,2019-12-31,2019-12-11,2900.0,3.8,4.0,221,0.3470529473788026,0.5593735513739126,0.481143062550717
22448,22448,SPXW,put,2019-12-31,2019-12-11,2910.0,4.1,4.3,1,0.4644069728162208,0.5625073289200843,0.4432264818999935
22449,22449,SPXW,put,2019-12-31,2019-12-11,2920.0,4.4,4.6,12,0.6157415614848958,0.572756705242222,0.7596012607104458
22450,22450,SPXW,put,2019-12-31,2019-12-11,2925.0,4.6,4.8,11,0.70659176626733,0.3508385105427341,0.8372465397591003
22451,22451,SPXW,put,2019-12-31,2019-12-11,2930.0,4.8,5.0,2,0.8090281951873308,0.7030815687631023,1.024967491538368
22452,22452,SPXW,put,2019-12-31,2019-12-11,2940.0,5.2,5.4,6,1.0535700058476325,0.0948229992610665,1.216013911508876
22453,22453,SPXW,put,2019-12-31,2019-12-11,2945.0,5.4,5.6,6,1.1983548454488189,1.5040811088995634,1.394059973452439
22454,22454,SPXW,call,2019-12-31,2019-12-11,2950.0,199.3,200.8,1,195.43785938572591,197.31079061261033,194.0726521203556
22455,22455,SPXW,put,2019-12-31,2019-12-11,2950.0,5.6,5.8,14,1.3600886684700129,0.8187609325007371,1.3788944068202302
22456,22456,SPXW,put,2019-12-31,2019-12-11,2960.0,6.1,6.4,2,1.7407849770091277,0.9398855393515068,2.071493305372288
22457,22457,SPXW,put,2019-12-31,2019-12-11,2965.0,6.4,6.6,11,1.9631743801760704,1.0657371825569428,2.1961392161196494
22458,22458,SPXW,put,2019-12-31,2019-12-11,2970.0,6.7,6.9,56,2.2093658036371835,1.657631738158948,2.4239905548370597
22459,22459,SPXW,put,2019-12-31,2019-12-11,2975.0,7.0,7.2,7,2.4813057276136306,1.6525266261124831,2.580108625182939
22460,22460,SPXW,call,2019-12-31,2019-12-11,2980.0,171.0,173.4,2,166.8836950607897,167.75226314588727,166.97913700138386
22461,22461,SPXW,put,2019-12-31,2019-12-11,2980.0,7.3,7.5,58,2.781030568231216,1.5930081406906498,2.9439220810747586
22462,22462,SPXW,put,2019-12-31,2019-12-11,2985.0,7.6,7.8,101,3.110663633289932,1.3511599599222377,3.1062915966676483
22463,22463,SPXW,put,2019-12-31,2019-12-11,2990.0,8.0,8.2,69,3.472411249177497,1.6349173680719773,3.781203136608989
22464,22464,SPXW,put,2019-12-31,2019-12-11,2995.0,8.3,8.5,61,3.8685580410767386,2.249411258877065,3.8802770261985713
22465,22465,SPXW,call,2019-12-31,2019-12-11,3000.0,151.7,154.9,80,148.42072170024858,147.63943546175952,149.69410592203693
22466,22466,SPXW,put,2019-12-31,2019-12-11,3000.0,8.7,8.9,80,4.301461357488961,2.0257248428171164,4.533025923287012
22467,22467,SPXW,put,2019-12-31,2019-12-11,3005.0,9.1,9.3,65,4.773544839583394,2.182268084855573,4.8195284395393925
22468,22468,SPXW,call,2019-12-31,2019-12-11,3010.0,143.3,144.6,7,139.41484941376257,136.37911145963776,140.05756959610716
22469,22469,SPXW,put,2019-12-31,2019-12-11,3010.0,9.5,9.7,23,5.287291145901463,3.328476076044024,5.531545341132128
22470,22470,SPXW,put,2019-12-31,2019-12-11,3015.0,9.9,10.2,15,5.845233853334264,3.729826070383926,5.8166755227898905
22471,22471,SPXW,call,2019-12-31,2019-12-11,3020.0,134.2,135.8,1,130.58580475887084,130.356001878974,129.07240666114382
22472,22472,SPXW,put,2019-12-31,2019-12-11,3020.0,10.4,10.6,29,6.449948565909153,3.654800397941128,6.681705735494084
22473,22473,SPXW,call,2019-12-31,2019-12-11,3025.0,129.7,131.3,1,126.24404842912644,122.77696728460448,126.13595647568908
22474,22474,SPXW,put,2019-12-31,2019-12-11,3025.0,10.9,11.1,192,7.10404327361465,4.454985264089467,7.09396384059101
22475,22475,SPXW,put,2019-12-31,2019-12-11,3030.0,11.4,11.6,155,7.810148014085257,4.416291476715559,7.619160762329665
22476,22476,SPXW,put,2019-12-31,2019-12-11,3035.0,11.9,12.1,1,8.570903900262351,4.41524020155624,8.232466951905254
22477,22477,SPXW,call,2019-12-31,2019-12-11,3040.0,116.3,117.9,6,113.54140363019089,108.69312734256899,113.40413845375096
22478,22478,SPXW,put,2019-12-31,2019-12-11,3040.0,12.5,12.7,51,9.388951587027409,4.906886260432247,9.546059412369022
22479,22479,SPXW,put,2019-12-31,2019-12-11,3045.0,13.1,13.3,46,10.2669192590306,5.339773089708959,10.186702357650722
22480,22480,SPXW,call,2019-12-31,2019-12-11,3050.0,107.6,109.0,55,105.36816019863636,99.18520285803264,105.91175416491322
22481,22481,SPXW,put,2019-12-31,2019-12-11,3050.0,13.7,13.9,231,11.207410230372377,6.667890480670177,10.67903035817829
22482,22482,SPXW,put,2019-12-31,2019-12-11,3055.0,14.3,14.6,1235,12.21299025429414,8.92256548866065,12.102760644309775
22483,22483,SPXW,call,2019-12-31,2019-12-11,3065.0,94.6,95.7,5,93.60261219422593,85.98710584623284,91.6355130142778
22484,22484,SPXW,call,2019-12-31,2019-12-11,3070.0,90.4,91.5,41,89.82243377214263,81.68281445308358,88.3178420803781
22485,22485,SPXW,put,2019-12-31,2019-12-11,3070.0,16.4,16.7,26,15.64508795367624,9.249140425002196,15.023480303661051
22486,22486,SPXW,put,2019-12-31,2019-12-11,3075.0,17.2,17.4,67,16.935479058510396,10.134852487305222,16.09456590734554
22487,22487,SPXW,call,2019-12-31,2019-12-11,3080.0,82.3,82.8,42,82.4884174101976,73.47158319283147,81.46190220428196
22488,22488,SPXW,put,2019-12-31,2019-12-11,3080.0,18.0,18.3,40,18.30277366663097,10.459959870611426,17.463016902232464
22489,22489,SPXW,call,2019-12-31,2019-12-11,3085.0,78.2,78.7,9,78.93883584417108,73.61216701277388,76.96542226457872
22490,22490,SPXW,call,2019-12-31,2019-12-11,3090.0,74.1,74.6,25,75.47017524579906,66.20821865233047,73.94464338139176
22491,22491,SPXW,put,2019-12-31,2019-12-11,3090.0,19.8,20.1,316,21.27623357713105,13.200953579980762,20.650047344830234
22492,22492,SPXW,call,2019-12-31,2019-12-11,3095.0,70.1,70.6,62,72.08424547301865,65.09742294987574,70.02674323420392
22493,22493,SPXW,put,2019-12-31,2019-12-11,3095.0,20.8,21.0,2,22.88615484180059,14.553393649298169,22.168929487578247
22494,22494,SPXW,call,2019-12-31,2019-12-11,3100.0,66.1,66.6,28,68.78270986279767,63.32517229375991,68.13158179093965
22495,22495,SPXW,put,2019-12-31,2019-12-11,3100.0,21.8,22.0,132,24.58047026902909,15.890303377214835,23.745636715315733
22496,22496,SPXW,call,2019-12-31,2019-12-11,3105.0,62.2,62.7,53,65.56707577125871,54.130048991533805,63.81305681064848
22497,22497,SPXW,put,2019-12-31,2019-12-11,3105.0,22.9,23.1,8,26.360687214939844,17.63258762800325,25.99152624134217
22498,22498,SPXW,call,2019-12-31,2019-12-11,3110.0,58.3,58.8,80,62.4386860189893,54.53057885527427,63.59723201917766
22499,22499,SPXW,put,2019-12-31,2019-12-11,3110.0,24.0,24.3,15,28.228148500119914,19.062033810859614,27.56777642589096
22500,22500,SPXW,call,2019-12-31,2019-12-11,3115.0,54.5,55.0,31,59.39871132285043,47.950330161989974,57.659530438323934
22501,22501,SPXW,put,2019-12-31,2019-12-11,3115.0,25.2,25.5,14,30.184024841430528,20.458796497435202,30.340725471447048
22502,22502,SPXW,call,2019-12-31,2019-12-11,3120.0,50.8,51.3,61,56.44814378533874,50.397251395327096,54.09800542503018
22503,22503,SPXW,put,2019-12-31,2019-12-11,3120.0,26.4,26.7,200,32.22930834136832,24.51639968410503,30.784982552688533
22504,22504,SPXW,call,2019-12-31,2019-12-11,3125.0,47.2,47.6,32,53.58779150135388,44.47272662483562,52.87991637521123
22505,22505,SPXW,put,2019-12-31,2019-12-11,3125.0,27.8,28.1,1564,34.36480709483294,24.272222232969725,33.19268890988486
22506,22506,SPXW,call,2019-12-31,2019-12-11,3130.0,43.6,44.0,85,50.81827433026479,41.471071172253474,48.3951854908268
22507,22507,SPXW,put,2019-12-31,2019-12-11,3130.0,29.2,29.5,29,36.59114096119379,26.497861397111837,36.16183892284316
22508,22508,SPXW,call,2019-12-31,2019-12-11,3135.0,40.2,40.6,15,48.14002086865207,35.068625861169345,45.91886107517737
22509,22509,SPXW,put,2019-12-31,2019-12-11,3135.0,30.7,31.1,7,38.90873853703056,28.178001809252912,38.80511434654577
22510,22510,SPXW,call,2019-12-31,2019-12-11,3140.0,36.8,37.2,106,45.55326664617178,35.60014694995472,43.73860985229896
22511,22511,SPXW,put,2019-12-31,2019-12-11,3140.0,32.3,32.7,187,41.31783535199975,32.69605266231821,41.454517322171526
22512,22512,SPXW,call,2019-12-31,2019-12-11,3145.0,33.6,34.0,31,43.05805355390476,33.33288618083651,41.12021839138787
22513,22513,SPXW,put,2019-12-31,2019-12-11,3145.0,34.1,34.5,33,43.81847329718244,33.57202447347365,43.556687349064646
22514,22514,SPXW,call,2019-12-31,2019-12-11,3150.0,30.5,30.8,2845,40.65423050144159,28.01115321924459,40.52881503534458
22515,22515,SPXW,put,2019-12-31,2019-12-11,3150.0,35.9,36.3,2550,46.410501282168525,35.97729086126783,46.83905821137223
22516,22516,SPXW,call,2019-12-31,2019-12-11,3155.0,27.5,27.8,727,38.341455286067685,27.875087678119502,36.44702180400239
22517,22517,SPXW,call,2019-12-31,2019-12-11,3160.0,24.6,25.0,45,36.11919764490199,25.1474786508279,34.99875341879557
22518,22518,SPXW,call,2019-12-31,2019-12-11,3165.0,21.9,22.3,53,33.986743448901734,26.061648577020925,33.751423411548366
22519,22519,SPXW,put,2019-12-31,2019-12-11,3165.0,42.3,42.7,4,54.73056734197735,46.494284155622516,54.46147077433706
22520,22520,SPXW,call,2019-12-31,2019-12-11,3170.0,19.4,19.7,25,31.94319998641822,20.875745113680395,30.767727618330262
22521,22521,SPXW,call,2019-12-31,2019-12-11,3175.0,17.0,17.3,55,29.98750227366122,19.197010285166762,28.155218621744297
22522,22522,SPXW,put,2019-12-31,2019-12-11,3175.0,47.3,47.8,301,60.72302824163626,52.265348939816064,60.59715485535775
22523,22523,SPXW,call,2019-12-31,2019-12-11,3180.0,14.8,15.1,239,28.118420320075305,17.46425490564462,27.131987746940545
22524,22524,SPXW,put,2019-12-31,2019-12-11,3180.0,50.1,50.6,110,63.8497973254996,53.77695036999696,64.54533764546964
22525,22525,SPXW,call,2019-12-31,2019-12-11,3185.0,12.8,13.0,44,26.33456726842178,13.958945150626974,25.392267863323116
22526,22526,SPXW,call,2019-12-31,2019-12-11,3190.0,11.0,11.2,3418,24.634408322330955,14.676190866619285,23.124965739136503
22527,22527,SPXW,put,2019-12-31,2019-12-11,3190.0,56.2,56.7,90,70.3574874026549,61.44816822133326,70.76281214809023
22528,22528,SPXW,call,2019-12-31,2019-12-11,3195.0,9.3,9.5,308,23.016270368344408,14.86669844212213,22.34972956050896
22529,22529,SPXW,call,2019-12-31,2019-12-11,3200.0,7.9,8.1,6272,21.478352195016555,11.209328816431347,20.453143699708164
22530,22530,SPXW,put,2019-12-31,2019-12-11,3200.0,61.6,64.6,120,77.1931333502398,66.28865559644312,77.75358688441969
22531,22531,SPXW,call,2019-12-31,2019-12-11,3205.0,6.6,6.8,5,20.018735208550424,12.445814639752017,19.28683118208113
22532,22532,SPXW,call,2019-12-31,2019-12-11,3210.0,5.5,5.7,5,18.635394542646964,9.345765820083805,17.39752879559885
22533,22533,SPXW,call,2019-12-31,2019-12-11,3215.0,4.5,4.7,14,17.326210459780782,8.496210042928249,17.13862260687591
22534,22534,SPXW,call,2019-12-31,2019-12-11,3220.0,3.7,3.9,32,16.088979941904768,10.019692320910078,15.161153162504863
22535,22535,SPXW,call,2019-12-31,2019-12-11,3225.0,3.0,3.2,1076,14.92142837055951,6.361545085519572,14.295035421190605
22536,22536,SPXW,call,2019-12-31,2019-12-11,3230.0,2.5,2.6,4,13.82122119948383,6.404405851050311,12.99320505411783
22537,22537,SPXW,call,2019-12-31,2019-12-11,3235.0,2.0,2.15,20,12.785975526937136,6.854524766501629,11.812232756433325
22538,22538,SPXW,call,2019-12-31,2019-12-11,3240.0,1.6,1.75,56,11.8132714800214,5.2935934103876585,11.330453873489647
22539,22539,SPXW,call,2019-12-31,2019-12-11,3245.0,1.3,1.45,86,10.900663329117831,5.388273876121829,10.61908556979216
22540,22540,SPXW,call,2019-12-31,2019-12-11,3250.0,1.05,1.2,95,10.045690257142953,5.274860112603128,9.522829801917032
22541,22541,SPXW,call,2019-12-31,2019-12-11,3270.0,0.5,0.6,26,7.152970593874272,2.700763629630925,6.391450158243482
22542,22542,SPXW,call,2019-12-31,2019-12-11,3275.0,0.4,0.55,9,6.549429544444706,3.389965747559944,6.8320266796885445
22543,22543,SPXW,call,2019-12-31,2019-12-11,3280.0,0.35,0.45,2,5.988985842656575,2.689354927482725,5.717429925794248
22544,22544,SPXW,call,2019-12-31,2019-12-11,3290.0,0.25,0.35,3,4.988217520563524,2.0425477278952857,5.075552950391509
22545,22545,SPXW,call,2019-12-31,2019-12-11,3300.0,0.2,0.3,6,4.132873098915468,1.7491445824285994,4.084437585859357
22546,22546,SPXW,call,2019-12-31,2019-12-11,3320.0,0.1,0.25,300,2.792380806559777,0.8797700634362765,2.8431987607540763
22547,22547,SPXW,call,2019-12-31,2019-12-11,3350.0,0.05,0.2,654,1.4901872603215196,0.5263556038419576,1.836758446201045
22548,22548,SPXW,call,2019-12-31,2019-12-11,3500.0,0.0,0.05,2,0.0314710088859135,0.0,0.0379418339015409
22549,22549,SPXW,put,2020-01-03,2019-12-11,1950.0,0.0,0.15,2254,0.0,0.0,0.0
22550,22550,SPXW,put,2020-01-03,2019-12-11,2000.0,0.05,0.15,6600,0.0,0.0,0.0
22551,22551,SPXW,put,2020-01-03,2019-12-11,2050.0,0.05,0.15,1240,0.0,0.0,0.0
22552,22552,SPXW,put,2020-01-03,2019-12-11,2425.0,0.45,0.5,4,1.8978923932843065e-11,0.0,0.0
22553,22553,SPXW,put,2020-01-03,2019-12-11,2550.0,0.65,0.8,20,1.4974930062250328e-07,0.0,0.0
22554,22554,SPXW,put,2020-01-03,2019-12-11,2600.0,0.85,0.95,21,3.0020405100671392e-06,0.0,0.0
22555,22555,SPXW,put,2020-01-03,2019-12-11,2625.0,0.95,1.05,1,1.196552839890434e-05,0.0,0.0
22556,22556,SPXW,put,2020-01-03,2019-12-11,2645.0,1.05,1.15,30,3.4279901123284405e-05,0.0,0.0078515593387922
22557,22557,SPXW,put,2020-01-03,2019-12-11,2650.0,1.05,1.2,3,4.4273813266957306e-05,0.0,0.0
22558,22558,SPXW,put,2020-01-03,2019-12-11,2685.0,1.25,1.4,10,0.0002450681699315,0.07271990878681762,0.0013230950876496
22559,22559,SPXW,put,2020-01-03,2019-12-11,2695.0,1.35,1.45,30,0.0003896924371347,0.0,0.0060653003286487
22560,22560,SPXW,put,2020-01-03,2019-12-11,2700.0,1.4,1.5,10,0.0004893990343294,0.0,0.0052676909328179
22561,22561,SPXW,put,2020-01-03,2019-12-11,2705.0,1.4,1.55,120,0.0006129572630649,0.0,0.0029850197744196
22562,22562,SPXW,put,2020-01-03,2019-12-11,2720.0,1.55,1.65,2,0.0011851231025553,0.024309740637287962,0.0061539873893914
22563,22563,SPXW,put,2020-01-03,2019-12-11,2725.0,1.55,1.7,15,0.0014686237084866,0.0,0.0
22564,22564,SPXW,put,2020-01-03,2019-12-11,2730.0,1.6,1.75,4,0.001815187666719,0.0,0.0215091256472263
22565,22565,SPXW,put,2020-01-03,2019-12-11,2740.0,1.7,1.85,2,0.0027514739864761,0.0,0.0136892735895562
22566,22566,SPXW,put,2020-01-03,2019-12-11,2750.0,1.8,1.95,148,0.0041281467496878,0.0,0.0029440998288805
22567,22567,SPXW,put,2020-01-03,2019-12-11,2760.0,1.9,2.05,5,0.0061312698318026,0.0,0.0286888200143645
22568,22568,SPXW,put,2020-01-03,2019-12-11,2775.0,2.05,2.2,141,0.0108926599810588,0.13311159300106887,0.0549620329502406
22569,22569,SPXW,put,2020-01-03,2019-12-11,2785.0,2.2,2.35,10,0.015783490049186,0.0,0.0715356834621794
22570,22570,SPXW,put,2020-01-03,2019-12-11,2790.0,2.25,2.4,38,0.0189305726455935,0.02646881623580948,0.040240882870497
22571,22571,SPXW,put,2020-01-03,2019-12-11,2820.0,2.7,2.9,10,0.0536237875855905,0.24628072520804795,0.1175904665369581
22572,22572,SPXW,put,2020-01-03,2019-12-11,2825.0,2.8,2.95,9,0.0632698024579374,0.22068214339823564,0.1742767478071716
22573,22573,SPXW,put,2020-01-03,2019-12-11,2850.0,3.3,3.5,13,0.1398674328546416,0.406977181362825,0.3196208562900097
22574,22574,SPXW,put,2020-01-03,2019-12-11,2855.0,3.4,3.6,14,0.1628309209936382,0.27105647135461297,0.2212135895272829
22575,22575,SPXW,put,2020-01-03,2019-12-11,2860.0,3.5,3.7,24,0.1891528908860529,0.416475240051745,0.361702894091396
22576,22576,SPXW,put,2020-01-03,2019-12-11,2875.0,3.9,4.1,38,0.2927180750005753,0.2841346044169111,0.6215276091361128
22577,22577,SPXW,put,2020-01-03,2019-12-11,2885.0,4.2,4.4,2,0.3875140834307267,0.3148846892015406,0.5509480803548787
22578,22578,SPXW,put,2020-01-03,2019-12-11,2900.0,4.7,4.9,3,0.5811816196274862,0.6881999934649182,0.9347416162186928
22579,22579,SPXW,call,2020-01-03,2019-12-11,2925.0,224.6,226.3,3,220.51796971766407,214.4445418907088,220.41583892060595
22580,22580,SPXW,put,2020-01-03,2019-12-11,2925.0,5.7,5.9,84,1.0970460998862563,0.8562360624448335,1.293717748434786
22581,22581,SPXW,put,2020-01-03,2019-12-11,2935.0,6.2,6.4,11,1.3952499762468733,1.3805347659122302,2.0848300040385688
22582,22582,SPXW,put,2020-01-03,2019-12-11,2940.0,6.4,6.7,14,1.5690003090509208,1.228855473908462,1.927533811673096
22583,22583,SPXW,put,2020-01-03,2019-12-11,2945.0,6.7,6.9,38,1.761066135035236,1.1012356188623997,2.197221714281259
22584,22584,SPXW,put,2020-01-03,2019-12-11,2950.0,7.0,7.2,429,1.972956294330828,1.4512093132759636,2.450745445387503
22585,22585,SPXW,call,2020-01-03,2019-12-11,2965.0,186.8,188.5,2,182.2028979974375,178.87536324535438,183.0469470758561
22586,22586,SPXW,put,2020-01-03,2019-12-11,2970.0,8.2,8.4,5,3.051600074961073,1.4908570769359835,3.441522191717213
22587,22587,SPXW,call,2020-01-03,2019-12-11,2975.0,176.8,179.4,1,172.85652071017557,165.78149102498665,174.69714119845162
22588,22588,SPXW,put,2020-01-03,2019-12-11,2975.0,8.6,8.8,3,3.3878869931623683,1.2044488689296171,3.912743582515266
22589,22589,SPXW,put,2020-01-03,2019-12-11,2980.0,8.9,9.1,220,3.754611499371492,1.843128003660451,4.485013375216819
22590,22590,SPXW,put,2020-01-03,2019-12-11,2985.0,9.3,9.5,40,4.153780786826474,2.5965620395435067,4.74850978583228
22591,22591,SPXW,put,2020-01-03,2019-12-11,2990.0,9.7,9.9,83,4.587460382023323,3.2058666016343293,5.558076041240168
22592,22592,SPXW,put,2020-01-03,2019-12-11,2995.0,10.1,10.3,38,5.057769121236504,3.1729290746919143,6.117905373616341
22593,22593,SPXW,call,2020-01-03,2019-12-11,3000.0,154.8,156.5,4,150.05936229433885,146.2145893128542,150.58318624277177
22594,22594,SPXW,put,2020-01-03,2019-12-11,3000.0,10.5,10.7,31,5.5668735277074575,5.352609093782657,6.178969028994017
22595,22595,SPXW,put,2020-01-03,2019-12-11,3005.0,11.0,11.2,3,6.116981604676994,3.115163822150984,6.813225558056622
22596,22596,SPXW,put,2020-01-03,2019-12-11,3010.0,11.5,11.7,19,6.710336066038394,5.242091529899345,7.360462013307434
22597,22597,SPXW,put,2020-01-03,2019-12-11,3015.0,12.0,12.1,12,7.349207033069206,5.6453609879505535,8.234616793401313
22598,22598,SPXW,put,2020-01-03,2019-12-11,3020.0,12.5,12.7,12,8.035884232234025,5.670909187160198,8.729416565803783
22599,22599,SPXW,call,2020-01-03,2019-12-11,3025.0,132.4,133.9,4,128.2890125517506,124.84284890138737,126.67947873403838
22600,22600,SPXW,put,2020-01-03,2019-12-11,3025.0,13.0,13.2,17,8.772668735501497,4.881177186407202,9.56373202740249
22601,22601,SPXW,put,2020-01-03,2019-12-11,3030.0,13.5,13.8,38,9.561864290733013,5.694744775082302,10.0473088132656
22602,22602,SPXW,put,2020-01-03,2019-12-11,3035.0,14.1,14.3,9,10.405768295544249,7.54003021675583,11.622264340174688
22603,22603,SPXW,put,2020-01-03,2019-12-11,3040.0,14.7,15.0,78,11.306662473336928,7.519989787129512,12.388378953276211
22604,22604,SPXW,call,2020-01-03,2019-12-11,3045.0,114.8,116.3,1,111.80223117101832,106.21628292238752,111.99887418137014
22605,22605,SPXW,put,2020-01-03,2019-12-11,3045.0,15.4,15.6,52,12.266803315075322,7.9037010577891476,13.291269577424163
22606,22606,SPXW,call,2020-01-03,2019-12-11,3050.0,110.5,111.8,1,107.82861122042276,97.08457593728866,108.2981856826506
22607,22607,SPXW,put,2020-01-03,2019-12-11,3050.0,16.0,16.3,896,13.288412354556044,7.727622898651462,14.171957228974106
22608,22608,SPXW,call,2020-01-03,2019-12-11,3055.0,106.2,107.4,20,103.91863622422989,98.89214012514617,104.034984949571
22609,22609,SPXW,call,2020-01-03,2019-12-11,3060.0,102.0,103.1,10,100.0744283208246,90.82441960474813,100.43741393897112
22610,22610,SPXW,put,2020-01-03,2019-12-11,3060.0,17.5,17.7,47,15.52468743511065,8.115946149983154,16.555955746222118
22611,22611,SPXW,put,2020-01-03,2019-12-11,3065.0,18.2,18.4,1,16.74353334836769,9.952122741313563,18.35023273771241
22612,22612,SPXW,call,2020-01-03,2019-12-11,3070.0,93.7,94.2,35,92.59147066865216,86.85729253556642,92.66630098362133
22613,22613,SPXW,put,2020-01-03,2019-12-11,3070.0,19.0,19.2,68,18.032187763091315,11.979900627965753,18.58780091789733
22614,22614,SPXW,call,2020-01-03,2019-12-11,3075.0,89.6,90.1,4,88.95660476575767,76.97123179576617,87.72175784898064
22615,22615,SPXW,put,2020-01-03,2019-12-11,3075.0,19.8,20.1,15,19.39255085027287,13.835073983719425,20.868426879858838
