"underlying","underlying_last","type","expiration","quotedate","strike","bid","ask","volume"
SPXW,3112.76,put,"2020-01-17","2019-12-04",2970.0,24.9,25.2,10
SPXW,3112.76,put,"2020-01-17","2019-12-04",2975.0,25.6,25.9,51
SPXW,3112.76,put,"2020-01-17","2019-12-04",2980.0,26.5,26.8,51
SPXW,3112.76,put,"2020-01-17","2019-12-04",2985.0,27.3,27.6,24
SPXW,3112.76,put,"2020-01-17","2019-12-04",2990.0,28.1,28.4,110
SPXW,3112.76,call,"2020-01-17","2019-12-04",2995.0,144.8,145.3,2
SPXW,3112.76,put,"2020-01-17","2019-12-04",2995.0,29.0,29.3,1
SPXW,3112.76,put,"2020-01-17","2019-12-04",3000.0,29.9,30.2,4
SPXW,3112.76,put,"2020-01-17","2019-12-04",3005.0,30.8,31.1,14
SPXW,3112.76,call,"2020-01-17","2019-12-04",3010.0,132.6,133.1,1
SPXW,3112.76,put,"2020-01-17","2019-12-04",3010.0,31.8,32.1,92
SPXW,3112.76,call,"2020-01-17","2019-12-04",3015.0,128.6,129.1,1
SPXW,3112.76,put,"2020-01-17","2019-12-04",3015.0,32.7,33.1,42
SPXW,3112.76,put,"2020-01-17","2019-12-04",3020.0,33.8,34.1,123
SPXW,3112.76,put,"2020-01-17","2019-12-04",3025.0,34.8,35.1,60
SPXW,3112.76,call,"2020-01-17","2019-12-04",3030.0,116.8,117.3,2
SPXW,3112.76,put,"2020-01-17","2019-12-04",3030.0,35.9,36.2,32
SPXW,3112.76,call,"2020-01-17","2019-12-04",3040.0,109.1,109.6,10
SPXW,3112.76,put,"2020-01-17","2019-12-04",3040.0,38.1,38.5,65
SPXW,3112.76,put,"2020-01-17","2019-12-04",3045.0,39.3,39.6,47
SPXW,3112.76,call,"2020-01-17","2019-12-04",3050.0,101.5,102.0,20
SPXW,3112.76,put,"2020-01-17","2019-12-04",3050.0,40.5,40.9,37
SPXW,3112.76,put,"2020-01-17","2019-12-04",3055.0,41.7,42.1,17
SPXW,3112.76,call,"2020-01-17","2019-12-04",3060.0,94.0,94.5,13
SPXW,3112.76,put,"2020-01-17","2019-12-04",3060.0,43.0,43.4,33
SPXW,3112.76,call,"2020-01-17","2019-12-04",3065.0,90.4,90.8,61
SPXW,3112.76,put,"2020-01-17","2019-12-04",3065.0,44.3,44.7,92
SPXW,3112.76,call,"2020-01-17","2019-12-04",3070.0,86.7,87.2,4
SPXW,3112.76,put,"2020-01-17","2019-12-04",3070.0,45.7,46.1,21
SPXW,3112.76,call,"2020-01-17","2019-12-04",3075.0,83.1,83.6,31
SPXW,3112.76,put,"2020-01-17","2019-12-04",3075.0,47.1,47.4,59
SPXW,3112.76,call,"2020-01-17","2019-12-04",3080.0,79.6,80.0,2393
SPXW,3112.76,put,"2020-01-17","2019-12-04",3080.0,48.5,48.9,40
SPXW,3112.76,call,"2020-01-17","2019-12-04",3085.0,76.1,76.5,25
SPXW,3112.76,call,"2020-01-17","2019-12-04",3090.0,72.7,73.1,99
SPXW,3112.76,call,"2020-01-17","2019-12-04",3095.0,69.3,69.7,85
SPXW,3112.76,put,"2020-01-17","2019-12-04",3095.0,53.1,53.5,5
SPXW,3112.76,call,"2020-01-17","2019-12-04",3100.0,65.9,66.3,35
SPXW,3112.76,put,"2020-01-17","2019-12-04",3100.0,54.7,55.2,60
SPXW,3112.76,call,"2020-01-17","2019-12-04",3105.0,62.6,63.0,30
SPXW,3112.76,put,"2020-01-17","2019-12-04",3105.0,56.4,56.8,15
SPXW,3112.76,call,"2020-01-17","2019-12-04",3110.0,59.4,59.8,11
SPXW,3112.76,put,"2020-01-17","2019-12-04",3110.0,58.2,58.6,42
SPXW,3112.76,call,"2020-01-17","2019-12-04",3115.0,56.2,56.6,75
SPXW,3112.76,put,"2020-01-17","2019-12-04",3115.0,59.9,60.4,16
SPXW,3112.76,call,"2020-01-17","2019-12-04",3120.0,53.1,53.5,2373
SPXW,3112.76,call,"2020-01-17","2019-12-04",3125.0,50.0,50.4,33
SPXW,3112.76,put,"2020-01-17","2019-12-04",3125.0,63.7,64.2,73
SPXW,3112.76,call,"2020-01-17","2019-12-04",3130.0,47.0,47.4,73
SPXW,3112.76,put,"2020-01-17","2019-12-04",3130.0,65.7,66.2,11
SPXW,3112.76,call,"2020-01-17","2019-12-04",3135.0,44.1,44.5,18
SPXW,3112.76,call,"2020-01-17","2019-12-04",3140.0,41.3,41.6,49
SPXW,3112.76,put,"2020-01-17","2019-12-04",3140.0,69.9,70.4,16
SPXW,3112.76,call,"2020-01-17","2019-12-04",3145.0,38.5,38.9,12
SPXW,3112.76,put,"2020-01-17","2019-12-04",3145.0,72.2,72.6,8
SPXW,3112.76,call,"2020-01-17","2019-12-04",3150.0,35.9,36.2,3
SPXW,3112.76,put,"2020-01-17","2019-12-04",3150.0,74.5,75.0,22
SPXW,3112.76,call,"2020-01-17","2019-12-04",3155.0,33.3,33.7,112
SPXW,3112.76,call,"2020-01-17","2019-12-04",3160.0,30.8,31.2,90
SPXW,3112.76,put,"2020-01-17","2019-12-04",3160.0,79.4,79.9,32
SPXW,3112.76,call,"2020-01-17","2019-12-04",3165.0,28.5,28.8,6
SPXW,3112.76,call,"2020-01-17","2019-12-04",3170.0,26.2,26.6,64
SPXW,3112.76,put,"2020-01-17","2019-12-04",3170.0,84.8,85.3,1
SPXW,3112.76,call,"2020-01-17","2019-12-04",3175.0,24.1,24.4,47
SPXW,3112.76,call,"2020-01-17","2019-12-04",3180.0,22.0,22.4,16
SPXW,3112.76,call,"2020-01-17","2019-12-04",3185.0,20.1,20.4,42
SPXW,3112.76,call,"2020-01-17","2019-12-04",3190.0,18.3,18.6,20
SPXW,3112.76,call,"2020-01-17","2019-12-04",3195.0,16.6,16.9,40
SPXW,3112.76,put,"2020-01-17","2019-12-04",3195.0,100.0,100.6,2
SPXW,3112.76,call,"2020-01-17","2019-12-04",3200.0,15.0,15.3,29
SPXW,3112.76,call,"2020-01-17","2019-12-04",3205.0,13.5,13.8,50
SPXW,3112.76,put,"2020-01-17","2019-12-04",3205.0,105.1,109.3,1
SPXW,3112.76,call,"2020-01-17","2019-12-04",3210.0,12.2,12.4,104
SPXW,3112.76,call,"2020-01-17","2019-12-04",3215.0,10.9,11.2,64
SPXW,3112.76,call,"2020-01-17","2019-12-04",3220.0,9.8,10.0,36
SPXW,3112.76,call,"2020-01-17","2019-12-04",3225.0,8.7,9.0,85
SPXW,3112.76,put,"2020-01-17","2019-12-04",3225.0,120.1,124.6,1
SPXW,3112.76,call,"2020-01-17","2019-12-04",3230.0,7.8,8.0,73
SPXW,3112.76,call,"2020-01-17","2019-12-04",3235.0,6.9,7.2,134
SPXW,3112.76,call,"2020-01-17","2019-12-04",3240.0,6.2,6.4,6
SPXW,3112.76,call,"2020-01-17","2019-12-04",3245.0,5.5,5.7,37
SPXW,3112.76,call,"2020-01-17","2019-12-04",3250.0,4.9,5.1,89
SPXW,3112.76,call,"2020-01-17","2019-12-04",3255.0,4.3,4.5,41
SPXW,3112.76,call,"2020-01-17","2019-12-04",3260.0,3.8,4.0,12
SPXW,3112.76,call,"2020-01-17","2019-12-04",3265.0,3.4,3.6,6
SPXW,3112.76,call,"2020-01-17","2019-12-04",3270.0,3.0,3.2,14
SPXW,3112.76,call,"2020-01-17","2019-12-04",3275.0,2.75,2.85,52
SPXW,3112.76,call,"2020-01-17","2019-12-04",3280.0,2.45,2.55,126
SPXW,3112.76,call,"2020-01-17","2019-12-04",3285.0,2.2,2.3,36
SPXW,3112.76,call,"2020-01-17","2019-12-04",3295.0,1.75,1.9,7
SPXW,3112.76,call,"2020-01-17","2019-12-04",3300.0,1.6,1.7,10
SPXW,3112.76,call,"2020-01-17","2019-12-04",3320.0,1.05,1.2,1
SPXW,3112.76,call,"2020-01-17","2019-12-04",3350.0,0.6,0.7,11
SPXW,3112.76,put,"2020-01-24","2019-12-04",1900.0,0.05,0.2,2
SPXW,3112.76,put,"2020-01-24","2019-12-04",2400.0,1.0,1.1,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",2425.0,1.15,1.25,13
SPXW,3112.76,put,"2020-01-24","2019-12-04",2500.0,1.7,1.85,26
SPXW,3112.76,put,"2020-01-24","2019-12-04",2550.0,2.3,2.45,4
SPXW,3112.76,put,"2020-01-24","2019-12-04",2560.0,2.4,2.6,8
SPXW,3112.76,put,"2020-01-24","2019-12-04",2600.0,3.1,3.3,16
SPXW,3112.76,put,"2020-01-24","2019-12-04",2620.0,3.5,3.7,12
SPXW,3112.76,put,"2020-01-24","2019-12-04",2625.0,3.6,3.8,14
SPXW,3112.76,put,"2020-01-24","2019-12-04",2630.0,3.7,3.9,9
SPXW,3112.76,put,"2020-01-24","2019-12-04",2640.0,3.9,4.1,33
SPXW,3112.76,put,"2020-01-24","2019-12-04",2650.0,4.2,4.4,150
SPXW,3112.76,put,"2020-01-24","2019-12-04",2700.0,5.6,5.9,151
SPXW,3112.76,put,"2020-01-24","2019-12-04",2725.0,6.6,6.9,13
SPXW,3112.76,put,"2020-01-24","2019-12-04",2750.0,7.7,8.0,18
SPXW,3112.76,put,"2020-01-24","2019-12-04",2760.0,8.2,8.5,22
SPXW,3112.76,put,"2020-01-24","2019-12-04",2775.0,8.9,9.2,6
SPXW,3112.76,put,"2020-01-24","2019-12-04",2800.0,10.4,10.7,20
SPXW,3112.76,put,"2020-01-24","2019-12-04",2835.0,12.8,13.2,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",2850.0,14.0,14.4,26
SPXW,3112.76,put,"2020-01-24","2019-12-04",2865.0,15.3,15.7,10
SPXW,3112.76,put,"2020-01-24","2019-12-04",2875.0,16.3,16.7,10
SPXW,3112.76,put,"2020-01-24","2019-12-04",2880.0,16.8,17.1,15
SPXW,3112.76,put,"2020-01-24","2019-12-04",2885.0,17.3,17.7,8
SPXW,3112.76,put,"2020-01-24","2019-12-04",2890.0,17.8,18.2,145
SPXW,3112.76,put,"2020-01-24","2019-12-04",2895.0,18.3,18.7,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",2900.0,18.9,19.3,23
SPXW,3112.76,put,"2020-01-24","2019-12-04",2905.0,19.4,19.8,46
SPXW,3112.76,put,"2020-01-24","2019-12-04",2910.0,20.0,20.4,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",2915.0,216.1,218.1,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",2925.0,21.8,22.3,4
SPXW,3112.76,call,"2020-01-24","2019-12-04",2950.0,186.0,187.8,4
SPXW,3112.76,put,"2020-01-24","2019-12-04",2950.0,25.2,25.7,13
SPXW,3112.76,put,"2020-01-24","2019-12-04",2955.0,26.0,26.4,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",2965.0,27.5,28.0,10
SPXW,3112.76,put,"2020-01-24","2019-12-04",2970.0,28.3,28.8,15
SPXW,3112.76,put,"2020-01-24","2019-12-04",2975.0,29.1,29.6,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",2980.0,160.9,162.6,3
SPXW,3112.76,put,"2020-01-24","2019-12-04",2995.0,32.7,33.1,327
SPXW,3112.76,put,"2020-01-24","2019-12-04",3000.0,33.6,34.1,23
SPXW,3112.76,put,"2020-01-24","2019-12-04",3005.0,34.6,35.0,46
SPXW,3112.76,put,"2020-01-24","2019-12-04",3015.0,36.6,37.1,10
SPXW,3112.76,put,"2020-01-24","2019-12-04",3025.0,38.7,39.2,105
SPXW,3112.76,put,"2020-01-24","2019-12-04",3030.0,39.8,40.3,6
SPXW,3112.76,call,"2020-01-24","2019-12-04",3045.0,109.9,110.5,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3050.0,106.2,106.8,3
SPXW,3112.76,put,"2020-01-24","2019-12-04",3050.0,44.5,45.0,4
SPXW,3112.76,call,"2020-01-24","2019-12-04",3055.0,102.5,103.1,3
SPXW,3112.76,put,"2020-01-24","2019-12-04",3055.0,45.8,46.3,70
SPXW,3112.76,call,"2020-01-24","2019-12-04",3075.0,88.0,88.5,3
SPXW,3112.76,put,"2020-01-24","2019-12-04",3075.0,51.2,51.7,13
SPXW,3112.76,put,"2020-01-24","2019-12-04",3080.0,52.6,53.2,326
SPXW,3112.76,call,"2020-01-24","2019-12-04",3090.0,77.5,78.1,7
SPXW,3112.76,call,"2020-01-24","2019-12-04",3095.0,74.1,74.7,13
SPXW,3112.76,put,"2020-01-24","2019-12-04",3095.0,57.2,57.8,12
SPXW,3112.76,call,"2020-01-24","2019-12-04",3100.0,70.7,71.3,3
SPXW,3112.76,put,"2020-01-24","2019-12-04",3100.0,58.9,59.5,120
SPXW,3112.76,call,"2020-01-24","2019-12-04",3105.0,67.4,68.0,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",3105.0,60.5,61.2,140
SPXW,3112.76,put,"2020-01-24","2019-12-04",3110.0,62.3,62.9,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3115.0,60.9,61.6,3
SPXW,3112.76,put,"2020-01-24","2019-12-04",3115.0,64.1,64.7,113
SPXW,3112.76,call,"2020-01-24","2019-12-04",3125.0,54.7,55.3,1
SPXW,3112.76,put,"2020-01-24","2019-12-04",3125.0,67.8,68.4,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3130.0,51.7,52.3,7
SPXW,3112.76,call,"2020-01-24","2019-12-04",3135.0,48.8,49.3,8
SPXW,3112.76,put,"2020-01-24","2019-12-04",3135.0,71.8,72.4,9
SPXW,3112.76,call,"2020-01-24","2019-12-04",3140.0,45.9,46.5,8
SPXW,3112.76,put,"2020-01-24","2019-12-04",3140.0,73.9,74.5,4
SPXW,3112.76,call,"2020-01-24","2019-12-04",3145.0,43.1,43.6,8
SPXW,3112.76,put,"2020-01-24","2019-12-04",3145.0,76.1,76.7,70
SPXW,3112.76,call,"2020-01-24","2019-12-04",3160.0,35.2,35.7,2
SPXW,3112.76,call,"2020-01-24","2019-12-04",3165.0,32.7,33.2,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3175.0,28.1,28.6,10
SPXW,3112.76,call,"2020-01-24","2019-12-04",3180.0,25.9,26.4,28
SPXW,3112.76,call,"2020-01-24","2019-12-04",3190.0,21.9,22.4,10
SPXW,3112.76,call,"2020-01-24","2019-12-04",3195.0,20.1,20.6,20
SPXW,3112.76,call,"2020-01-24","2019-12-04",3200.0,18.4,18.8,22
SPXW,3112.76,call,"2020-01-24","2019-12-04",3205.0,16.8,17.2,6
SPXW,3112.76,call,"2020-01-24","2019-12-04",3210.0,15.2,15.6,5
SPXW,3112.76,call,"2020-01-24","2019-12-04",3215.0,13.8,14.2,44
SPXW,3112.76,call,"2020-01-24","2019-12-04",3220.0,12.5,12.9,16
SPXW,3112.76,call,"2020-01-24","2019-12-04",3230.0,10.2,10.5,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3235.0,9.1,9.5,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3240.0,8.2,8.6,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3245.0,7.4,7.7,1
SPXW,3112.76,call,"2020-01-24","2019-12-04",3250.0,6.6,6.9,60
SPXW,3112.76,call,"2020-01-24","2019-12-04",3255.0,5.9,6.2,22
SPXW,3112.76,call,"2020-01-24","2019-12-04",3260.0,5.3,5.6,51
SPXW,3112.76,call,"2020-01-24","2019-12-04",3265.0,4.8,5.1,108
SPXW,3112.76,call,"2020-01-24","2019-12-04",3270.0,4.3,4.6,27
SPXW,3112.76,call,"2020-01-24","2019-12-04",3275.0,3.9,4.1,170
SPXW,3112.76,call,"2020-01-24","2019-12-04",3280.0,3.5,3.7,41
SPXW,3112.76,call,"2020-01-24","2019-12-04",3295.0,2.55,2.75,11
SPXW,3112.76,call,"2020-01-24","2019-12-04",3300.0,2.3,2.5,10
SPXW,3112.76,call,"2020-01-24","2019-12-04",3325.0,1.4,1.6,6
SPXW,3112.76,call,"2020-01-24","2019-12-04",3350.0,0.9,1.05,16
SPXW,3112.76,call,"2020-01-24","2019-12-04",3400.0,0.4,0.6,149
SPXW,3112.76,put,"2020-01-31","2019-12-04",1800.0,0.1,0.2,6
SPXW,3112.76,put,"2020-01-31","2019-12-04",1950.0,0.2,0.3,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2050.0,0.35,0.45,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2150.0,0.5,0.6,20
SPXW,3112.76,put,"2020-01-31","2019-12-04",2275.0,0.8,0.9,3
SPXW,3112.76,put,"2020-01-31","2019-12-04",2300.0,0.9,1.0,3
SPXW,3112.76,put,"2020-01-31","2019-12-04",2325.0,1.0,1.15,6
SPXW,3112.76,put,"2020-01-31","2019-12-04",2350.0,1.15,1.25,3010
SPXW,3112.76,put,"2020-01-31","2019-12-04",2400.0,1.45,1.55,12
SPXW,3112.76,put,"2020-01-31","2019-12-04",2425.0,1.6,1.75,5100
SPXW,3112.76,put,"2020-01-31","2019-12-04",2475.0,2.1,2.2,41
SPXW,3112.76,put,"2020-01-31","2019-12-04",2500.0,2.4,2.55,31
SPXW,3112.76,put,"2020-01-31","2019-12-04",2540.0,3.0,3.2,60
SPXW,3112.76,put,"2020-01-31","2019-12-04",2550.0,3.1,3.3,33
SPXW,3112.76,put,"2020-01-31","2019-12-04",2570.0,3.5,3.7,8
SPXW,3112.76,put,"2020-01-31","2019-12-04",2575.0,3.6,3.8,25
SPXW,3112.76,put,"2020-01-31","2019-12-04",2590.0,3.9,4.2,790
SPXW,3112.76,put,"2020-01-31","2019-12-04",2600.0,4.2,4.4,75
SPXW,3112.76,put,"2020-01-31","2019-12-04",2610.0,4.4,4.6,425
SPXW,3112.76,put,"2020-01-31","2019-12-04",2620.0,4.7,4.9,10
SPXW,3112.76,put,"2020-01-31","2019-12-04",2630.0,4.9,5.2,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2650.0,5.5,5.8,12
SPXW,3112.76,put,"2020-01-31","2019-12-04",2660.0,5.9,6.1,225
SPXW,3112.76,put,"2020-01-31","2019-12-04",2675.0,6.4,6.7,15
SPXW,3112.76,put,"2020-01-31","2019-12-04",2680.0,6.6,6.8,8
SPXW,3112.76,put,"2020-01-31","2019-12-04",2700.0,7.4,7.7,59
SPXW,3112.76,put,"2020-01-31","2019-12-04",2725.0,8.5,8.8,7
SPXW,3112.76,put,"2020-01-31","2019-12-04",2740.0,9.3,9.6,4
SPXW,3112.76,put,"2020-01-31","2019-12-04",2750.0,9.8,10.1,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2755.0,10.1,10.4,20
SPXW,3112.76,put,"2020-01-31","2019-12-04",2775.0,11.3,11.6,62
SPXW,3112.76,put,"2020-01-31","2019-12-04",2780.0,11.6,12.0,55
SPXW,3112.76,put,"2020-01-31","2019-12-04",2785.0,12.0,12.3,1
SPXW,3112.76,put,"2020-01-31","2019-12-04",2790.0,12.3,12.6,20
SPXW,3112.76,put,"2020-01-31","2019-12-04",2795.0,12.7,13.0,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",2800.0,13.0,13.3,54
SPXW,3112.76,put,"2020-01-31","2019-12-04",2810.0,13.8,14.1,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2815.0,14.2,14.5,553
SPXW,3112.76,put,"2020-01-31","2019-12-04",2820.0,14.6,14.9,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",2825.0,15.0,15.3,7
SPXW,3112.76,put,"2020-01-31","2019-12-04",2830.0,15.4,15.7,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",2835.0,15.9,16.2,4
SPXW,3112.76,put,"2020-01-31","2019-12-04",2840.0,16.3,16.6,3
SPXW,3112.76,put,"2020-01-31","2019-12-04",2845.0,16.8,17.1,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",2850.0,17.2,17.5,10
SPXW,3112.76,put,"2020-01-31","2019-12-04",2855.0,17.7,18.0,6
SPXW,3112.76,put,"2020-01-31","2019-12-04",2860.0,18.2,18.5,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",2865.0,18.7,19.0,3
SPXW,3112.76,put,"2020-01-31","2019-12-04",2870.0,19.2,19.5,30
SPXW,3112.76,put,"2020-01-31","2019-12-04",2875.0,19.7,20.1,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",2880.0,20.3,20.6,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2890.0,21.4,21.8,4
SPXW,3112.76,put,"2020-01-31","2019-12-04",2895.0,22.0,22.4,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2900.0,22.6,23.0,54
SPXW,3112.76,put,"2020-01-31","2019-12-04",2910.0,23.9,24.2,15
SPXW,3112.76,put,"2020-01-31","2019-12-04",2920.0,25.2,25.5,32
SPXW,3112.76,put,"2020-01-31","2019-12-04",2925.0,25.9,26.2,3
SPXW,3112.76,put,"2020-01-31","2019-12-04",2930.0,26.6,26.9,24
SPXW,3112.76,put,"2020-01-31","2019-12-04",2935.0,27.3,27.7,20
SPXW,3112.76,put,"2020-01-31","2019-12-04",2940.0,28.0,28.4,8
SPXW,3112.76,put,"2020-01-31","2019-12-04",2945.0,28.8,29.2,17
SPXW,3112.76,put,"2020-01-31","2019-12-04",2950.0,29.6,29.9,11
SPXW,3112.76,put,"2020-01-31","2019-12-04",2955.0,30.4,30.7,4
SPXW,3112.76,put,"2020-01-31","2019-12-04",2960.0,31.2,31.5,25
SPXW,3112.76,put,"2020-01-31","2019-12-04",2965.0,32.0,32.4,6
SPXW,3112.76,put,"2020-01-31","2019-12-04",2970.0,32.8,33.2,37
SPXW,3112.76,put,"2020-01-31","2019-12-04",2975.0,33.7,34.1,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",2980.0,34.6,35.0,26
SPXW,3112.76,put,"2020-01-31","2019-12-04",2985.0,35.5,35.9,18
SPXW,3112.76,put,"2020-01-31","2019-12-04",2990.0,36.5,36.9,1
SPXW,3112.76,put,"2020-01-31","2019-12-04",2995.0,37.4,37.8,91
SPXW,3112.76,call,"2020-01-31","2019-12-04",3000.0,150.3,150.9,24
SPXW,3112.76,put,"2020-01-31","2019-12-04",3000.0,38.4,38.8,85
SPXW,3112.76,put,"2020-01-31","2019-12-04",3010.0,40.4,40.8,62
SPXW,3112.76,put,"2020-01-31","2019-12-04",3020.0,42.6,43.0,13
SPXW,3112.76,put,"2020-01-31","2019-12-04",3030.0,44.8,45.2,9
SPXW,3112.76,call,"2020-01-31","2019-12-04",3035.0,123.0,123.6,10
SPXW,3112.76,put,"2020-01-31","2019-12-04",3035.0,46.0,46.4,10
SPXW,3112.76,call,"2020-01-31","2019-12-04",3040.0,119.3,119.8,11
SPXW,3112.76,put,"2020-01-31","2019-12-04",3040.0,47.2,47.6,4
SPXW,3112.76,call,"2020-01-31","2019-12-04",3045.0,115.6,116.1,6
SPXW,3112.76,put,"2020-01-31","2019-12-04",3050.0,49.7,50.1,93
SPXW,3112.76,put,"2020-01-31","2019-12-04",3055.0,51.0,51.4,12
SPXW,3112.76,put,"2020-01-31","2019-12-04",3060.0,52.3,52.7,35
SPXW,3112.76,put,"2020-01-31","2019-12-04",3070.0,55.0,55.5,8
SPXW,3112.76,put,"2020-01-31","2019-12-04",3075.0,56.5,56.9,25
SPXW,3112.76,put,"2020-01-31","2019-12-04",3080.0,57.9,58.4,15
SPXW,3112.76,put,"2020-01-31","2019-12-04",3085.0,59.4,59.9,2
SPXW,3112.76,put,"2020-01-31","2019-12-04",3090.0,61.0,61.5,20
SPXW,3112.76,call,"2020-01-31","2019-12-04",3095.0,80.0,80.4,7
SPXW,3112.76,call,"2020-01-31","2019-12-04",3100.0,76.6,77.1,301
SPXW,3112.76,put,"2020-01-31","2019-12-04",3100.0,64.2,64.7,317
SPXW,3112.76,call,"2020-01-31","2019-12-04",3110.0,70.0,70.5,1164
SPXW,3112.76,put,"2020-01-31","2019-12-04",3110.0,67.6,68.1,83
SPXW,3112.76,call,"2020-01-31","2019-12-04",3115.0,66.8,67.3,3
SPXW,3112.76,put,"2020-01-31","2019-12-04",3115.0,69.4,69.9,15
SPXW,3112.76,call,"2020-01-31","2019-12-04",3120.0,63.7,64.1,4
SPXW,3112.76,call,"2020-01-31","2019-12-04",3125.0,60.6,61.0,500
SPXW,3112.76,put,"2020-01-31","2019-12-04",3125.0,73.1,73.6,500
SPXW,3112.76,call,"2020-01-31","2019-12-04",3130.0,57.5,58.0,19
SPXW,3112.76,call,"2020-01-31","2019-12-04",3135.0,54.5,55.0,5
SPXW,3112.76,put,"2020-01-31","2019-12-04",3135.0,77.0,77.5,1
SPXW,3112.76,call,"2020-01-31","2019-12-04",3140.0,51.6,52.0,2
SPXW,3112.76,call,"2020-01-31","2019-12-04",3145.0,48.8,49.2,21
SPXW,3112.76,call,"2020-01-31","2019-12-04",3150.0,46.0,46.4,5
SPXW,3112.76,call,"2020-01-31","2019-12-04",3155.0,43.3,43.7,8
SPXW,3112.76,put,"2020-01-31","2019-12-04",3155.0,85.7,86.2,30
SPXW,3112.76,call,"2020-01-31","2019-12-04",3160.0,40.7,41.1,4
SPXW,3112.76,put,"2020-01-31","2019-12-04",3160.0,88.0,88.6,13
SPXW,3112.76,call,"2020-01-31","2019-12-04",3165.0,38.1,38.5,10
SPXW,3112.76,put,"2020-01-31","2019-12-04",3165.0,90.5,91.0,30
SPXW,3112.76,call,"2020-01-31","2019-12-04",3175.0,33.3,33.7,1
SPXW,3112.76,put,"2020-01-31","2019-12-04",3180.0,98.3,98.8,10
SPXW,3112.76,call,"2020-01-31","2019-12-04",3190.0,26.7,27.1,99
SPXW,3112.76,call,"2020-01-31","2019-12-04",3200.0,22.9,23.2,4
SPXW,3112.76,call,"2020-01-31","2019-12-04",3210.0,19.4,19.7,1
SPXW,3112.76,call,"2020-01-31","2019-12-04",3215.0,17.8,18.1,309
SPXW,3112.76,call,"2020-01-31","2019-12-04",3220.0,16.3,16.6,19
SPXW,3112.76,call,"2020-01-31","2019-12-04",3225.0,14.9,15.2,73
SPXW,3112.76,call,"2020-01-31","2019-12-04",3240.0,11.2,11.5,11
SPXW,3112.76,call,"2020-01-31","2019-12-04",3255.0,8.4,8.7,1
SPXW,3112.76,call,"2020-01-31","2019-12-04",3260.0,7.6,7.9,6
SPXW,3112.76,call,"2020-01-31","2019-12-04",3270.0,6.2,6.5,1
SPXW,3112.76,call,"2020-01-31","2019-12-04",3275.0,5.6,5.9,2
SPXW,3112.76,call,"2020-01-31","2019-12-04",3280.0,5.1,5.4,6
SPXW,3112.76,call,"2020-01-31","2019-12-04",3300.0,3.5,3.7,70
SPXW,3112.76,call,"2020-01-31","2019-12-04",3305.0,3.2,3.4,7
SPXW,3112.76,call,"2020-01-31","2019-12-04",3320.0,2.4,2.55,4
SPXW,3112.76,call,"2020-01-31","2019-12-04",3330.0,2.05,2.2,1
SPXW,3112.76,call,"2020-01-31","2019-12-04",3340.0,1.7,1.85,7
SPXW,3112.76,call,"2020-01-31","2019-12-04",3350.0,1.45,1.6,4
SPXW,3112.76,call,"2020-01-31","2019-12-04",3375.0,1.0,1.15,10
SPXW,3112.76,call,"2020-01-31","2019-12-04",3380.0,0.9,1.05,15
SPXW,3112.76,call,"2020-01-31","2019-12-04",3500.0,0.2,0.3,10
SPXW,3112.76,put,"2020-02-21","2019-12-04",1850.0,0.35,0.45,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",1875.0,0.4,0.45,2
SPXW,3112.76,put,"2020-02-21","2019-12-04",1900.0,0.45,0.55,5
SPXW,3112.76,put,"2020-02-21","2019-12-04",2330.0,2.1,2.25,6
SPXW,3112.76,put,"2020-02-21","2019-12-04",2350.0,2.25,2.45,12
SPXW,3112.76,put,"2020-02-21","2019-12-04",2375.0,2.55,2.7,8
SPXW,3112.76,put,"2020-02-21","2019-12-04",2380.0,2.6,2.8,7
